customer_id,recommended_product,cluster_id,segment,l2_category,l3_category,trigger_product,support,confidence,lift,score,recommended_qty,reason,rank
C00107,P00008,West_General Construction_1,West_General Construction,Power Tools,Corded Drills,P00088,0.020408163265306117,0.25,12.25,0.3147678329430029,34,"P00088 → P00008 (support=0.020, confidence=0.250, lift=12.25)",4
C00107,P00045,West_General Construction_1,West_General Construction,Hand Tools,Hammers,P00088,0.020408163265306117,0.25,6.125,0.3147096684177279,34,"P00088 → P00045 (support=0.020, confidence=0.250, lift=6.12)",5
C00108,P00197,Northeast_Residential Construction_1,Northeast_Residential Construction,Building Materials,Roofing Shingles,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Building Materials affinity=1.00,1
C00108,P00196,Northeast_Residential Construction_1,Northeast_Residential Construction,Building Materials,Insulation,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Building Materials affinity=1.00,2
C00108,P00187,Northeast_Residential Construction_1,Northeast_Residential Construction,Building Materials,Drywall Sheets,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Building Materials affinity=1.00,3
C00108,P00098,Northeast_Residential Construction_1,Northeast_Residential Construction,Fasteners,Concrete Screws,P00202,0.25,0.5,2.0,0.3149982430095256,45,"P00202 → P00098 (support=0.250, confidence=0.500, lift=2.00)",4
C00108,P00209,Northeast_Residential Construction_1,Northeast_Residential Construction,Safety Equipment,Respirators,P00202,0.25,0.5,2.0,0.3149982430095256,45,"P00202 → P00209 (support=0.250, confidence=0.500, lift=2.00)",5
C00109,P00130,Southwest_Painting_1,Southwest_Painting,Painting Supplies,Painters Tape,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Painting Supplies affinity=1.00,1
C00109,P00128,Southwest_Painting_1,Southwest_Painting,Painting Supplies,Paint Trays,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Painting Supplies affinity=1.00,2
C00109,P00127,Southwest_Painting_1,Southwest_Painting,Painting Supplies,Paint Trays,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Painting Supplies affinity=1.00,3
C00109,P00113,Southwest_Painting_1,Southwest_Painting,Paints & Coatings,Stains,P00132,0.1111111111111111,0.5,4.5,0.4210206965667511,5,"P00132 → P00113 (support=0.111, confidence=0.500, lift=4.50)",4
C00109,P00129,Southwest_Painting_1,Southwest_Painting,Painting Supplies,Painters Tape,P00132,0.1111111111111111,0.5,2.25,0.3085206965667511,5,"P00132 → P00129 (support=0.111, confidence=0.500, lift=2.25)",5
C00110,P00091,Midwest_Residential Construction_1,Midwest_Residential Construction,Fasteners,Drywall Screws,fallback,0.0,0.0,0.0,1.075609756097561,1,Category-affinity fallback: Fasteners affinity=0.98,1
C00110,P00081,Midwest_Residential Construction_1,Midwest_Residential Construction,Fasteners,Framing Nails,fallback,0.0,0.0,0.0,1.075609756097561,1,Category-affinity fallback: Fasteners affinity=0.98,2
C00110,P00098,Midwest_Residential Construction_1,Midwest_Residential Construction,Fasteners,Concrete Screws,fallback,0.0,0.0,0.0,1.075609756097561,1,Category-affinity fallback: Fasteners affinity=0.98,3
C00110,P00086,Midwest_Residential Construction_1,Midwest_Residential Construction,Fasteners,Roofing Nails,P00036,0.05882352941176471,0.5,8.5,0.4355507906194981,4,"P00036 → P00086 (support=0.059, confidence=0.500, lift=8.50)",4
C00110,P00056,Midwest_Residential Construction_1,Midwest_Residential Construction,Hand Tools,Pliers,P00036,0.05882352941176471,0.5,8.5,0.4355507906194981,4,"P00036 → P00056 (support=0.059, confidence=0.500, lift=8.50)",5
C00111,P00135,West_Plumbing_1,West_Plumbing,Plumbing,PVC Pipes,P00151,0.02,0.3333333333333333,16.6667,0.3578029647920144,22,"P00151 → P00135 (support=0.020, confidence=0.333, lift=16.67)",1
C00111,P00019,West_Plumbing_1,West_Plumbing,Power Tools,Miter Saws,P00139,0.02,0.25,12.5,0.316183518444116,14,"P00139 → P00019 (support=0.020, confidence=0.250, lift=12.50)",2
C00111,P00017,West_Plumbing_1,West_Plumbing,Power Tools,Miter Saws,P00139,0.02,0.25,12.5,0.316183518444116,14,"P00139 → P00017 (support=0.020, confidence=0.250, lift=12.50)",3
C00111,P00141,West_Plumbing_1,West_Plumbing,Plumbing,Pipe Fittings,P00139,0.02,0.25,12.5,0.316183518444116,14,"P00139 → P00141 (support=0.020, confidence=0.250, lift=12.50)",4
C00111,P00144,West_Plumbing_1,West_Plumbing,Plumbing,Valves,P00151,0.02,0.3333333333333333,4.1667,0.3121379647920144,22,"P00151 → P00144 (support=0.020, confidence=0.333, lift=4.17)",5
C00112,P00178,Southwest_HVAC_6,Southwest_HVAC,HVAC,Thermostats,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: HVAC affinity=0.71,1
C00112,P00186,Southwest_HVAC_6,Southwest_HVAC,HVAC,Condensate Pumps,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: HVAC affinity=0.71,2
C00112,P00182,Southwest_HVAC_6,Southwest_HVAC,HVAC,Duct Tape,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: HVAC affinity=0.71,3
C00112,P00179,Southwest_HVAC_6,Southwest_HVAC,HVAC,Refrigerants,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: HVAC affinity=0.71,4
C00112,P00175,Southwest_HVAC_6,Southwest_HVAC,HVAC,Air Filters,fallback,0.0,0.0,0.0,0.8142857142857143,1,Category-affinity fallback: HVAC affinity=0.71,5
C00113,P00122,Northeast_Painting_2,Northeast_Painting,Painting Supplies,Paint Brushes,P00106,0.03333333333333333,0.5,7.5,0.4299420265527424,16,"P00106 → P00122 (support=0.033, confidence=0.500, lift=7.50)",1
C00113,P00209,Northeast_Painting_2,Northeast_Painting,Safety Equipment,Respirators,P00106,0.016666666666666666,0.25,15.0,0.31582922493118243,16,"P00106 → P00209 (support=0.017, confidence=0.250, lift=15.00)",2
C00113,P00119,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Specialty Paints,P00106,0.016666666666666666,0.25,7.5,0.31582922493118243,16,"P00106 → P00119 (support=0.017, confidence=0.250, lift=7.50)",3
C00113,P00124,Northeast_Painting_2,Northeast_Painting,Painting Supplies,Roller Covers,P00106,0.016666666666666666,0.25,15.0,0.3147952535933011,16,"P00106 → P00124 (support=0.017, confidence=0.250, lift=15.00)",4
C00113,P00104,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Interior Latex Paint,P00106,0.016666666666666666,0.25,3.75,0.25332922493118243,16,"P00106 → P00104 (support=0.017, confidence=0.250, lift=3.75)",5
C00114,P00085,West_Residential Construction_1,West_Residential Construction,Fasteners,Roofing Nails,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Fasteners affinity=1.00,1
C00114,P00092,West_Residential Construction_1,West_Residential Construction,Fasteners,Drywall Screws,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Fasteners affinity=1.00,2
C00114,P00082,West_Residential Construction_1,West_Residential Construction,Fasteners,Framing Nails,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Fasteners affinity=1.00,3
C00114,P00089,West_Residential Construction_1,West_Residential Construction,Fasteners,Wood Screws,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Fasteners affinity=1.00,4
C00114,P00031,West_Residential Construction_1,West_Residential Construction,Power Tools,Angle Grinders,P00097,0.016129032258064516,0.5,15.5,0.4293760030849842,55,"P00097 → P00031 (support=0.016, confidence=0.500, lift=15.50)",5
C00115,P00213,Northeast_Plumbing_1,Northeast_Plumbing,Safety Equipment,Hearing Protection,fallback,0.0,0.0,0.0,0.6588235294117647,1,Category-affinity fallback: Safety Equipment affinity=0.56,1
C00115,P00050,Northeast_Plumbing_1,Northeast_Plumbing,Hand Tools,Screwdrivers,fallback,0.0,0.0,0.0,0.33529411764705885,1,Category-affinity fallback: Hand Tools affinity=0.24,2
C00115,P00058,Northeast_Plumbing_1,Northeast_Plumbing,Hand Tools,Wrenches,fallback,0.0,0.0,0.0,0.33529411764705885,1,Category-affinity fallback: Hand Tools affinity=0.24,3
C00115,P00052,Northeast_Plumbing_1,Northeast_Plumbing,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,0.33529411764705885,1,Category-affinity fallback: Hand Tools affinity=0.24,4
C00115,P00047,Northeast_Plumbing_1,Northeast_Plumbing,Hand Tools,Hammers,fallback,0.0,0.0,0.0,0.33529411764705885,1,Category-affinity fallback: Hand Tools affinity=0.24,5
C00117,P00013,Mid-Atlantic_Carpentry_0,Mid-Atlantic_Carpentry,Power Tools,Circular Saws,fallback,0.0,0.0,0.0,0.3857142857142857,1,Category-affinity fallback: Power Tools affinity=0.29,1
C00117,P00015,Mid-Atlantic_Carpentry_0,Mid-Atlantic_Carpentry,Power Tools,Circular Saws,fallback,0.0,0.0,0.0,0.3857142857142857,1,Category-affinity fallback: Power Tools affinity=0.29,2
C00117,P00010,Mid-Atlantic_Carpentry_0,Mid-Atlantic_Carpentry,Power Tools,Impact Drivers,fallback,0.0,0.0,0.0,0.3857142857142857,1,Category-affinity fallback: Power Tools affinity=0.29,3
C00118,P00028,Southeast_Residential Construction_2,Southeast_Residential Construction,Power Tools,Jigsaws,P00198,0.027777777777777776,0.5,18.0,0.4288720383415733,50,"P00198 → P00028 (support=0.028, confidence=0.500, lift=18.00)",1
C00118,P00027,Southeast_Residential Construction_2,Southeast_Residential Construction,Power Tools,Jigsaws,P00198,0.027777777777777776,0.5,18.0,0.4288720383415733,50,"P00198 → P00027 (support=0.028, confidence=0.500, lift=18.00)",2
C00118,P00189,Southeast_Residential Construction_2,Southeast_Residential Construction,Building Materials,Plywood,P00198,0.027777777777777776,0.5,18.0,0.4288720383415733,50,"P00198 → P00189 (support=0.028, confidence=0.500, lift=18.00)",3
C00118,P00057,Southeast_Residential Construction_2,Southeast_Residential Construction,Hand Tools,Wrenches,P00017,0.027777777777777776,0.5,9.0,0.42845235047276103,2,"P00017 → P00057 (support=0.028, confidence=0.500, lift=9.00)",4
C00118,P00067,Southeast_Residential Construction_2,Southeast_Residential Construction,Hand Tools,Levels,P00085,0.027777777777777776,0.5,18.0,0.4276151531724986,94,"P00085 → P00067 (support=0.028, confidence=0.500, lift=18.00)",5
C00119,P00104,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,0.7849315068493149,1,Category-affinity fallback: Paints & Coatings affinity=0.68,1
C00119,P00108,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.7849315068493149,1,Category-affinity fallback: Paints & Coatings affinity=0.68,2
C00119,P00117,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Varnishes,fallback,0.0,0.0,0.0,0.7849315068493149,1,Category-affinity fallback: Paints & Coatings affinity=0.68,3
C00119,P00118,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Specialty Paints,P00129,0.016666666666666666,0.5,6.0,0.4274176456402805,23,"P00129 → P00118 (support=0.017, confidence=0.500, lift=6.00)",4
C00119,P00115,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Varnishes,P00103,0.016666666666666666,0.2,1.7143,0.12805351518488353,50,"P00103 → P00115 (support=0.017, confidence=0.200, lift=1.71)",5
C00120,P00135,Midwest_Plumbing_0,Midwest_Plumbing,Plumbing,PVC Pipes,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,1
C00120,P00136,Midwest_Plumbing_0,Midwest_Plumbing,Plumbing,PVC Pipes,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,2
C00120,P00145,Midwest_Plumbing_0,Midwest_Plumbing,Plumbing,Faucets,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,3
C00120,P00139,Midwest_Plumbing_0,Midwest_Plumbing,Plumbing,PEX Tubing,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,4
C00120,P00138,Midwest_Plumbing_0,Midwest_Plumbing,Plumbing,Copper Pipes,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Plumbing affinity=1.00,5
C00121,P00148,Northwest_Plumbing_0,Northwest_Plumbing,Plumbing,Shower Heads,fallback,0.0,0.0,0.0,0.4461538461538461,1,Category-affinity fallback: Plumbing affinity=0.35,1
C00121,P00137,Northwest_Plumbing_0,Northwest_Plumbing,Plumbing,Copper Pipes,fallback,0.0,0.0,0.0,0.4461538461538461,1,Category-affinity fallback: Plumbing affinity=0.35,2
C00121,P00135,Northwest_Plumbing_0,Northwest_Plumbing,Plumbing,PVC Pipes,fallback,0.0,0.0,0.0,0.4461538461538461,1,Category-affinity fallback: Plumbing affinity=0.35,3
C00121,P00143,Northwest_Plumbing_0,Northwest_Plumbing,Plumbing,Valves,fallback,0.0,0.0,0.0,0.4461538461538461,1,Category-affinity fallback: Plumbing affinity=0.35,4
C00121,P00150,Northwest_Plumbing_0,Northwest_Plumbing,Plumbing,Drain Assemblies,P00151,0.043478260869565216,0.5,5.75,0.4321135730678786,6,"P00151 → P00150 (support=0.043, confidence=0.500, lift=5.75)",5
C00122,P00056,Northeast_HVAC_5,Northeast_HVAC,Hand Tools,Pliers,fallback,0.0,0.0,0.0,0.7818181818181817,1,Category-affinity fallback: Hand Tools affinity=0.68,1
C00122,P00078,Northeast_HVAC_5,Northeast_HVAC,Hand Tools,Clamps,fallback,0.0,0.0,0.0,0.7818181818181817,1,Category-affinity fallback: Hand Tools affinity=0.68,2
C00122,P00167,Northeast_HVAC_5,Northeast_HVAC,Electrical,GFCI Outlets,fallback,0.0,0.0,0.0,0.28181818181818186,1,Category-affinity fallback: Electrical affinity=0.18,3
C00122,P00161,Northeast_HVAC_5,Northeast_HVAC,Electrical,Electrical Tape,fallback,0.0,0.0,0.0,0.28181818181818186,1,Category-affinity fallback: Electrical affinity=0.18,4
C00122,P00156,Northeast_HVAC_5,Northeast_HVAC,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.28181818181818186,1,Category-affinity fallback: Electrical affinity=0.18,5
C00123,P00165,Mid-Atlantic_HVAC_2,Mid-Atlantic_HVAC,Electrical,Switches,fallback,0.0,0.0,0.0,0.85,1,Category-affinity fallback: Electrical affinity=0.75,1
C00123,P00171,Mid-Atlantic_HVAC_2,Mid-Atlantic_HVAC,Electrical,Junction Boxes,fallback,0.0,0.0,0.0,0.85,1,Category-affinity fallback: Electrical affinity=0.75,2
C00123,P00156,Mid-Atlantic_HVAC_2,Mid-Atlantic_HVAC,Electrical,Romex Wire,fallback,0.0,0.0,0.0,0.85,1,Category-affinity fallback: Electrical affinity=0.75,3
C00123,P00176,Mid-Atlantic_HVAC_2,Mid-Atlantic_HVAC,HVAC,Air Filters,fallback,0.0,0.0,0.0,0.35,1,Category-affinity fallback: HVAC affinity=0.25,4
C00123,P00185,Mid-Atlantic_HVAC_2,Mid-Atlantic_HVAC,HVAC,Condensate Pumps,fallback,0.0,0.0,0.0,0.35,1,Category-affinity fallback: HVAC affinity=0.25,5
C00124,P00059,Southwest_Residential Construction_7,Southwest_Residential Construction,Hand Tools,Wrenches,fallback,0.0,0.0,0.0,0.7842105263157895,1,Category-affinity fallback: Hand Tools affinity=0.68,1
C00124,P00052,Southwest_Residential Construction_7,Southwest_Residential Construction,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,0.7842105263157895,1,Category-affinity fallback: Hand Tools affinity=0.68,2
C00124,P00048,Southwest_Residential Construction_7,Southwest_Residential Construction,Hand Tools,Screwdrivers,fallback,0.0,0.0,0.0,0.7842105263157895,1,Category-affinity fallback: Hand Tools affinity=0.68,3
C00124,P00047,Southwest_Residential Construction_7,Southwest_Residential Construction,Hand Tools,Hammers,fallback,0.0,0.0,0.0,0.7842105263157895,1,Category-affinity fallback: Hand Tools affinity=0.68,4
C00124,P00045,Southwest_Residential Construction_7,Southwest_Residential Construction,Hand Tools,Hammers,fallback,0.0,0.0,0.0,0.7842105263157895,1,Category-affinity fallback: Hand Tools affinity=0.68,5
C00125,P00050,South Central_Plumbing_0,South Central_Plumbing,Hand Tools,Screwdrivers,fallback,0.0,0.0,0.0,0.6,1,Category-affinity fallback: Hand Tools affinity=0.50,1
C00125,P00063,South Central_Plumbing_0,South Central_Plumbing,Hand Tools,Tape Measures,fallback,0.0,0.0,0.0,0.6,1,Category-affinity fallback: Hand Tools affinity=0.50,2
C00125,P00067,South Central_Plumbing_0,South Central_Plumbing,Hand Tools,Levels,fallback,0.0,0.0,0.0,0.6,1,Category-affinity fallback: Hand Tools affinity=0.50,3
C00125,P00219,South Central_Plumbing_0,South Central_Plumbing,Adhesives & Sealants,Silicone Caulk,P00138,0.05,0.5,10.0,0.4345685173211005,4,"P00138 → P00219 (support=0.050, confidence=0.500, lift=10.00)",4
C00125,P00205,South Central_Plumbing_0,South Central_Plumbing,Safety Equipment,Safety Glasses,P00154,0.05,0.5,10.0,0.43058796182473774,5,"P00154 → P00205 (support=0.050, confidence=0.500, lift=10.00)",5
C00126,P00103,Southeast_Painting_6,Southeast_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,0.4636363636363636,1,Category-affinity fallback: Paints & Coatings affinity=0.36,1
C00126,P00115,Southeast_Painting_6,Southeast_Painting,Paints & Coatings,Varnishes,fallback,0.0,0.0,0.0,0.4636363636363636,1,Category-affinity fallback: Paints & Coatings affinity=0.36,2
C00126,P00122,Southeast_Painting_6,Southeast_Painting,Painting Supplies,Paint Brushes,P00203,0.16666666666666666,0.5,3.0,0.34496447132164915,24,"P00203 → P00122 (support=0.167, confidence=0.500, lift=3.00)",3
C00126,P00109,Southeast_Painting_6,Southeast_Painting,Paints & Coatings,Primers,P00129,0.16666666666666666,0.5,3.0,0.3403637054924858,4,"P00129 → P00109 (support=0.167, confidence=0.500, lift=3.00)",4
C00126,P00113,Southeast_Painting_6,Southeast_Painting,Paints & Coatings,Stains,P00129,0.16666666666666666,0.5,3.0,0.3403637054924858,4,"P00129 → P00113 (support=0.167, confidence=0.500, lift=3.00)",5
C00127,P00059,Southwest_Plumbing_1,Southwest_Plumbing,Hand Tools,Wrenches,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,1
C00127,P00053,Southwest_Plumbing_1,Southwest_Plumbing,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,2
C00127,P00051,Southwest_Plumbing_1,Southwest_Plumbing,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,3
C00127,P00077,Southwest_Plumbing_1,Southwest_Plumbing,Hand Tools,Hand Saws,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,4
C00127,P00065,Southwest_Plumbing_1,Southwest_Plumbing,Hand Tools,Tape Measures,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,5
C00128,P00096,Southwest_Residential Construction_1,Southwest_Residential Construction,Fasteners,Construction Screws,fallback,0.0,0.0,0.0,0.588,1,Category-affinity fallback: Fasteners affinity=0.49,1
C00128,P00083,Southwest_Residential Construction_1,Southwest_Residential Construction,Fasteners,Finishing Nails,fallback,0.0,0.0,0.0,0.588,1,Category-affinity fallback: Fasteners affinity=0.49,2
C00128,P00100,Southwest_Residential Construction_1,Southwest_Residential Construction,Fasteners,Bolts & Nuts,fallback,0.0,0.0,0.0,0.588,1,Category-affinity fallback: Fasteners affinity=0.49,3
C00128,P00099,Southwest_Residential Construction_1,Southwest_Residential Construction,Fasteners,Bolts & Nuts,P00048,0.043478260869565216,0.5,11.5,0.4289233714381236,22,"P00048 → P00099 (support=0.043, confidence=0.500, lift=11.50)",4
C00128,P00082,Southwest_Residential Construction_1,Southwest_Residential Construction,Fasteners,Framing Nails,P00048,0.043478260869565216,0.5,5.75,0.4289233714381236,22,"P00048 → P00082 (support=0.043, confidence=0.500, lift=5.75)",5
C00129,P00084,Southeast_General Construction_0,Southeast_General Construction,Fasteners,Finishing Nails,fallback,0.0,0.0,0.0,1.0365079365079366,1,Category-affinity fallback: Fasteners affinity=0.94,1
C00129,P00083,Southeast_General Construction_0,Southeast_General Construction,Fasteners,Finishing Nails,fallback,0.0,0.0,0.0,1.0365079365079366,1,Category-affinity fallback: Fasteners affinity=0.94,2
C00129,P00088,Southeast_General Construction_0,Southeast_General Construction,Fasteners,Brad Nails,fallback,0.0,0.0,0.0,1.0365079365079366,1,Category-affinity fallback: Fasteners affinity=0.94,3
C00129,P00086,Southeast_General Construction_0,Southeast_General Construction,Fasteners,Roofing Nails,P00098,0.01694915254237288,0.3333333333333333,19.6667,0.3530319813331209,36,"P00098 → P00086 (support=0.017, confidence=0.333, lift=19.67)",4
C00129,P00196,Southeast_General Construction_0,Southeast_General Construction,Building Materials,Insulation,P00098,0.01694915254237288,0.3333333333333333,4.9167,0.34914774466653703,36,"P00098 → P00196 (support=0.017, confidence=0.333, lift=4.92)",5
C00130,P00119,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Specialty Paints,P00118,0.024390243902439025,0.5,10.25,0.4330304991759712,10,"P00118 → P00119 (support=0.024, confidence=0.500, lift=10.25)",1
C00130,P00108,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Exterior Latex Paint,P00118,0.024390243902439025,0.5,10.25,0.4280304991759712,10,"P00118 → P00108 (support=0.024, confidence=0.500, lift=10.25)",2
C00130,P00116,Southeast_Painting_1,Southeast_Painting,Paints & Coatings,Varnishes,P00126,0.024390243902439025,0.3333333333333333,6.8333,0.35241997484120785,7,"P00126 → P00116 (support=0.024, confidence=0.333, lift=6.83)",3
C00130,P00127,Southeast_Painting_1,Southeast_Painting,Painting Supplies,Paint Trays,P00103,0.024390243902439025,0.25,10.25,0.31778062499620435,43,"P00103 → P00127 (support=0.024, confidence=0.250, lift=10.25)",4
C00130,P00123,Southeast_Painting_1,Southeast_Painting,Painting Supplies,Roller Covers,P00103,0.024390243902439025,0.25,5.125,0.3161628777693664,43,"P00103 → P00123 (support=0.024, confidence=0.250, lift=5.12)",5
C00131,P00052,Southwest_Residential Construction_5,Southwest_Residential Construction,Hand Tools,Screwdriver Sets,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,1
C00131,P00048,Southwest_Residential Construction_5,Southwest_Residential Construction,Hand Tools,Screwdrivers,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,2
C00131,P00047,Southwest_Residential Construction_5,Southwest_Residential Construction,Hand Tools,Hammers,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,3
C00131,P00045,Southwest_Residential Construction_5,Southwest_Residential Construction,Hand Tools,Hammers,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,4
C00131,P00062,Southwest_Residential Construction_5,Southwest_Residential Construction,Hand Tools,Socket Sets,fallback,0.0,0.0,0.0,1.1,1,Category-affinity fallback: Hand Tools affinity=1.00,5
C00132,P00117,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Varnishes,P00126,0.016666666666666666,0.3333333333333333,6.6667,0.3531052144056629,8,"P00126 → P00117 (support=0.017, confidence=0.333, lift=6.67)",1
C00132,P00104,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Interior Latex Paint,P00126,0.016666666666666666,0.3333333333333333,5.0,0.3531052144056629,8,"P00126 → P00104 (support=0.017, confidence=0.333, lift=5.00)",2
C00132,P00112,Northeast_Painting_2,Northeast_Painting,Paints & Coatings,Stains,P00118,0.016666666666666666,0.2,6.0,0.2927262109121684,14,"P00118 → P00112 (support=0.017, confidence=0.200, lift=6.00)",3
C00132,P00133,Northeast_Painting_2,Northeast_Painting,Painting Supplies,Paint Sprayers,P00118,0.016666666666666666,0.2,6.0,0.2927262109121684,14,"P00118 → P00133 (support=0.017, confidence=0.200, lift=6.00)",4
C00132,P00129,Northeast_Painting_2,Northeast_Painting,Painting Supplies,Painters Tape,P00118,0.016666666666666666,0.2,6.0,0.2924530953652224,14,"P00118 → P00129 (support=0.017, confidence=0.200, lift=6.00)",5
C00133,P00105,Southeast_Painting_3,Southeast_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,1.0810126582278479,1,Category-affinity fallback: Paints & Coatings affinity=0.98,1
C00133,P00114,Southeast_Painting_3,Southeast_Painting,Paints & Coatings,Stains,fallback,0.0,0.0,0.0,1.0810126582278479,1,Category-affinity fallback: Paints & Coatings affinity=0.98,2
C00133,P00103,Southeast_Painting_3,Southeast_Painting,Paints & Coatings,Interior Latex Paint,fallback,0.0,0.0,0.0,1.0810126582278479,1,Category-affinity fallback: Paints & Coatings affinity=0.98,3
C00133,P00115,Southeast_Painting_3,Southeast_Painting,Paints & Coatings,Varnishes,fallback,0.0,0.0,0.0,1.0810126582278479,1,Category-affinity fallback: Paints & Coatings affinity=0.98,4
C00133,P00107,Southeast_Painting_3,Southeast_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,1.0810126582278479,1,Category-affinity fallback: Paints & Coatings affinity=0.98,5
C00134,P00107,West_Painting_0,West_Painting,Paints & Coatings,Exterior Latex Paint,fallback,0.0,0.0,0.0,0.8692307692307693,1,Category-affinity fallback: Paints & Coatings affinity=0.77,1
C00134,P00048,West_Painting_0,West_Painting,Hand Tools,Screwdrivers,P00119,0.020833333333333332,0.2,9.6,0.2920921256030237,42,"P00119 → P00048 (support=0.021, confidence=0.200, lift=9.60)",2
C00134,P00112,West_Painting_0,West_Painting,Paints & Coatings,Stains,P00119,0.020833333333333332,0.2,4.8,0.283751576193712,42,"P00119 → P00112 (support=0.021, confidence=0.200, lift=4.80)",3
C00134,P00111,West_Painting_0,West_Painting,Paints & Coatings,Primers,P00116,0.020833333333333332,0.25,4.0,0.26666360755453433,43,"P00116 → P00111 (support=0.021, confidence=0.250, lift=4.00)",4
C00134,P00106,West_Painting_0,West_Painting,Paints & Coatings,Exterior Latex Paint,P00119,0.020833333333333332,0.2,1.92,0.1395230123085938,42,"P00119 → P00106 (support=0.021, confidence=0.200, lift=1.92)",5
C00135,P00060,Southwest_HVAC_1,Southwest_HVAC,Hand Tools,Socket Sets,fallback,0.0,0.0,0.0,0.731578947368421,1,Category-affinity fallback: Hand Tools affinity=0.63,1
C00135,P00047,Southwest_HVAC_1,Southwest_HVAC,Hand Tools,Hammers,fallback,0.0,0.0,0.0,0.731578947368421,1,Category-affinity fallback: Hand Tools affinity=0.63,2
C00135,P00062,Southwest_HVAC_1,Southwest_HVAC,Hand Tools,Socket Sets,P00177,0.1,0.5,5.0,0.4381975567678867,3,"P00177 → P00062 (support=0.100, confidence=0.500, lift=5.00)",3
C00135,P00179,Southwest_HVAC_1,Southwest_HVAC,HVAC,Refrigerants,P00177,0.1,0.5,5.0,0.4381975567678867,3,"P00177 → P00179 (support=0.100, confidence=0.500, lift=5.00)",4
C00135,P00185,Southwest_HVAC_1,Southwest_HVAC,HVAC,Condensate Pumps,P00177,0.1,0.5,5.0,0.4381975567678867,3,"P00177 → P00185 (support=0.100, confidence=0.500, lift=5.00)",5
C00136,P00062,Southwest_HVAC_7,Southwest_HVAC,Hand Tools,Socket Sets,fallback,0.0,0.0,0.0,1.009090909090909,1,Category-affinity fallback: Hand Tools affinity=0.91,1
C00136,P00059,Southwest_HVAC_7,Southwest_HVAC,Hand Tools,Wrenches,fallback,0.0,0.0,0.0,1.009090909090909,1,Category-affinity fallback: Hand Tools affinity=0.91,2
